date,bank_sector_gdp,number_of_commercial_banks,cash,invt_securities,loans,trading_assets,all_other_assets,int_bearing_deps,nonint_bearing_deps,fed_funds_and_repo,trading_liabs,oth_borr_money,other_liabs,re_loans,c_i_loans,consumer_loans,all_other_loans,roe,unlevered_roa,tier_1_ratio,net_interest_margin,,1,fiduciary,servicing,trading,vc,service_fees,securitization,other,risk_weighted_assets_assets,loan_loss_provisions_loans,net_chargeoffs_loans,loan_loss_reserves_loans,market_cap_tier1,market_leverage,2,date_key,geo_key
2009-07-01,0.8038197159767151,6855,0.07191380113363266,0.16409558057785034,0.4902852773666382,0.10140866041183472,0.1722967028617859,0.4955168068408966,0.11952395737171173,0.08852274715900421,0.041999705135822296,0.16451984643936157,0.05534834414720535,0.5838133096694946,0.1834011822938919,0.15117216110229492,0.08161334693431854,0.005593355279415846,0.011729296296834946,0.11606092005968094,0.006852446123957634,0.6152446866035461,0.38475537300109863,0.0913524255156517,0.13657738268375397,0.14042425155639648,-0.00014708205708302557,0.07284975796937943,0.01474726665765047,0.5441960096359253,0.6867680549621582,0.009220749139785767,0.007629178464412689,0.033010661602020264,1.0432847738265991,11.868048667907715,0.0632577682609118,20090701,USA
2009-10-01,0.7993627190589905,6785,0.07071904093027115,0.17274786531925201,0.4848277270793915,0.09571386873722076,0.17599152028560638,0.5042981505393982,0.12606646120548248,0.08199142664670944,0.03937423601746559,0.16105803847312927,0.05436677485704422,0.5851699709892273,0.17539431154727936,0.15504486858844757,0.08439084887504578,-0.019327938556671143,0.00889929011464119,0.11119207739830017,0.006794765591621399,0.6753395199775696,0.3246604800224304,0.14221099019050598,0.17179971933364868,0.018955765292048454,0.013037577271461487,0.21435153484344482,0.025108641013503075,0.4145357608795166,0.6856560707092285,0.009154397994279861,0.008098069578409195,0.035441987216472626,1.0301991701126099,12.56044864654541,0.055744191603164135,20091001,USA
2010-01-01,0.802841305732727,6719,0.07055661827325821,0.16621549427509308,0.4938918948173523,0.09567218273878098,0.17366382479667664,0.48502781987190247,0.11999530345201492,0.0867980420589447,0.04227527603507042,0.18172085285186768,0.05255119502544403,0.5504588484764099,0.16381067037582397,0.19939734041690826,0.08633314818143845,0.07867743074893951,0.015715446323156357,0.11227597296237946,0.007361306343227625,0.6155494451522827,0.3844505548477173,0.09873660653829575,0.11317179352045059,0.20931901037693024,0.003742113010957837,0.07030504941940308,4.341381645645015e-05,0.5046820044517517,0.6492020487785339,0.008213152177631855,0.008589650504291058,0.042043302208185196,1.2775784730911255,10.829965591430664,0.043406918479716346,20100101,USA
2010-04-01,0.7826085090637207,6623,0.07127568870782852,0.16576895117759705,0.49389779567718506,0.0918947383761406,0.17716281116008759,0.4873221814632416,0.12355411797761917,0.08510936796665192,0.04408901557326317,0.17358291149139404,0.054312802851200104,0.5481930375099182,0.16353899240493774,0.19728700816631317,0.09098094701766968,0.08077089488506317,0.01554136723279953,0.11698522418737411,0.007256448734551668,0.6382522583007812,0.36174777150154114,0.11614760011434555,0.13028718531131744,0.10300847142934799,0.005804481450468302,0.06208789348602295,0.0007125056581571698,0.5819518566131592,0.6472023129463196,0.0060263993218541145,0.007326320745050907,0.03850281238555908,1.0716235637664795,12.224034309387207,0.037765741069033645,20100401,USA
2010-07-01,0.7811844348907471,6570,0.06405502557754517,0.17436431348323822,0.4800396263599396,0.10315587371587753,0.1783851683139801,0.4819609522819519,0.127172589302063,0.09050609171390533,0.04756012186408043,0.16537511348724365,0.055801503360271454,0.5465725064277649,0.16280204057693481,0.19524596631526947,0.09537945687770844,0.04042127728462219,0.012177247554063797,0.12012828886508942,0.0070228674449026585,0.638876736164093,0.3611232340335846,0.12077939510345459,0.11923237144947052,0.11447986960411072,0.01690724678337574,0.04925604909658432,0.0003534814459271729,0.5789916515350342,0.6364309787750244,0.005152047611773014,0.006703482940793037,0.03740895912051201,1.04926598072052,12.362957000732422,0.03628326923193273,20100701,USA
2010-10-01,0.7737712860107422,6478,0.06448442488908768,0.17528125643730164,0.48529961705207825,0.10013560950756073,0.1747991144657135,0.4928151071071625,0.13660848140716553,0.08332687616348267,0.043188899755477905,0.15749506652355194,0.055353254079818726,0.5440201163291931,0.1649094969034195,0.19012115895748138,0.1009492352604866,0.05734836310148239,0.013467621989548206,0.12199822813272476,0.007036393973976374,0.6471660733222961,0.35283389687538147,0.13305239379405975,0.11679572612047195,0.06162523478269577,0.014188986271619797,0.06290528178215027,0.000598675396759063,0.6108337044715881,0.6418606042861938,0.0047617387026548386,0.006578163709491491,0.036160267889499664,1.19227135181427,10.732523918151855,0.033271232895685024,20101001,USA
2011-01-01,0.7945970296859741,6402,0.07197119295597076,0.17680330574512482,0.4716416895389557,0.10140415281057358,0.17817968130111694,0.4945683777332306,0.1405862271785736,0.08371829241514206,0.04562120512127876,0.15251223742961884,0.053228575736284256,0.5378996133804321,0.1704922467470169,0.18569763004779816,0.1059105172753334,0.09947340935468674,0.016483124345541,0.12384596467018127,0.006811905186623335,0.6168290972709656,0.3831709623336792,0.1258091926574707,0.10199315845966339,0.17528977990150452,0.018034866079688072,0.05561624467372894,0.0008350927964784205,0.522421658039093,0.632705569267273,0.0030923630110919476,0.005257782991975546,0.03388284519314766,1.2062841653823853,10.62673568725586,0.03116077011904934,20110101,USA
2011-04-01,0.7963322401046753,6359,0.08424083888530731,0.1745246946811676,0.4681101143360138,0.09532130509614944,0.17780303955078125,0.48960477113723755,0.15238820016384125,0.07921697199344635,0.04488964006304741,0.14664435386657715,0.058419689536094666,0.5310172438621521,0.17443865537643433,0.18379518389701843,0.11074893176555634,0.059524860233068466,0.013213525526225567,0.12469577044248581,0.006761956959962845,0.6682091355323792,0.33179089426994324,0.16561126708984375,0.13315066695213318,0.16814684867858887,0.030054358765482903,0.03805406019091606,0.0009883787715807557,0.46399441361427307,0.6251493692398071,0.002821221947669983,0.004606266040354967,0.032442253082990646,1.0952339172363281,11.672694206237793,0.027835483757840233,20110401,USA
2011-07-01,0.8011365532875061,6297,0.08069652318954468,0.17746946215629578,0.46527791023254395,0.09603959321975708,0.1805165410041809,0.4842457175254822,0.16539989411830902,0.07973962277173996,0.04598139226436615,0.1373298615217209,0.05914725735783577,0.5268377065658569,0.1789671778678894,0.1822916716337204,0.11190345883369446,0.12104260176420212,0.01726352982223034,0.12474153190851212,0.00661276513710618,0.6269615888595581,0.37303832173347473,0.1386996954679489,0.11805208772420883,0.10807707905769348,-0.0004777050344273448,-0.04144515097141266,0.00035646077594719827,0.6767375469207764,0.6212202906608582,0.002925978973507881,0.004154909867793322,0.030698325484991074,0.8027542233467102,15.656119346618652,0.028936740249493765,20110701,USA
2011-10-01,0.7967715263366699,6238,0.07751348614692688,0.1822807788848877,0.4758062958717346,0.0911511778831482,0.1732482761144638,0.48901692032814026,0.17998789250850677,0.0716179683804512,0.04029063135385513,0.13341328501701355,0.05868054926395416,0.5195512175559998,0.185659721493721,0.1810188889503479,0.11377018690109253,0.07625428587198257,0.013161787763237953,0.1261834055185318,0.006738038267940283,0.6578430533409119,0.34215694665908813,0.14760617911815643,0.13387279212474823,0.041377607733011246,0.0008296459564007819,0.058799274265766144,0.00030210515251383185,0.6172124147415161,0.6286244988441467,0.0028399783186614513,0.003929739817976952,0.02951546385884285,0.8751296401023865,14.093276023864746,0.03129860083830539,20111001,USA
2012-01-01,0.7889088988304138,6208,0.07989316433668137,0.19004644453525543,0.4683018624782562,0.09136705100536346,0.17039147019386292,0.502912163734436,0.16664458811283112,0.07735917717218399,0.038160622119903564,0.12729138135910034,0.06310702115297318,0.5343632698059082,0.18356671929359436,0.1705670952796936,0.11150290071964264,0.10811412334442139,0.015608341433107853,0.12927666306495667,0.0065878950990736485,0.6045413613319397,0.3954586982727051,0.11822927743196487,0.09894959628582001,0.1330568492412567,0.012639088556170464,0.06034885719418526,0.000878526596352458,0.5758978128433228,0.5890932679176331,0.002247291849926114,0.00347704254090786,0.028854265809059143,1.1102207899093628,11.197689056396484,0.030917690372684183,20120101,USA
2012-04-01,0.7890349626541138,6164,0.07837271690368652,0.18733926117420197,0.4752641022205353,0.08766122162342072,0.1713627129793167,0.5044705271720886,0.17076531052589417,0.07980705052614212,0.03882237896323204,0.11900229752063751,0.06378821283578873,0.5274702310562134,0.18711236119270325,0.17186574637889862,0.11355166882276535,0.11222151666879654,0.015225318260490894,0.12691523134708405,0.006509334780275822,0.6060727834701538,0.3939271867275238,0.12501509487628937,0.10357693582773209,0.07788118720054626,0.010075075551867485,0.027457334101200104,0.0005912621854804456,0.6554030776023865,0.5956766605377197,0.0020247348584234715,0.003001672448590398,0.026068173348903656,1.0142484903335571,12.252833366394043,0.03106437040040023,20120401,USA
2012-07-01,0.7902304530143738,6110,0.07672996819019318,0.1881430447101593,0.47361689805984497,0.0898488461971283,0.17166124284267426,0.5044077634811401,0.17709660530090332,0.07769174128770828,0.0375833623111248,0.11699095368385315,0.06578148901462555,0.5234531760215759,0.18787692487239838,0.1718491017818451,0.11682078242301941,0.10964854061603546,0.014425359666347504,0.12790091335773468,0.006489139515906572,0.6076447367668152,0.39235520362854004,0.12576302886009216,0.10808276385068893,0.11560197174549103,0.003585144178941846,0.040300432592630386,0.0030847410671412945,0.603581964969635,0.5919457077980042,0.0021089280489832163,0.0032920697703957558,0.02422427386045456,1.07745361328125,11.556035995483398,0.027640840645452136,20120701,USA
2012-10-01,0.8063538074493408,6036,0.08083618432283401,0.18820972740650177,0.4750359058380127,0.08804558217525482,0.1678725779056549,0.5082138776779175,0.1848064512014389,0.07549034059047699,0.034661971032619476,0.11609578132629395,0.06133859604597092,0.5148307085037231,0.19216309487819672,0.1689470410346985,0.12405914068222046,0.10400062799453735,0.01363183930516243,0.1278369426727295,0.00641397712752223,0.6106835007667542,0.38931652903556824,0.12806099653244019,0.10900535434484482,0.07922826707363129,0.013765593990683556,0.0156982634216547,0.0021873507648706436,0.6520541310310364,0.5936524271965027,0.002110722940415144,0.0026660088915377855,0.023194586858153343,1.1273174285888672,11.140165328979492,0.022514367675798976,20121001,USA
2013-01-01,0.8070022463798523,5984,0.08829790353775024,0.18767671287059784,0.4730513095855713,0.08838274329900742,0.1625913381576538,0.5162371397018433,0.17795872688293457,0.07396627962589264,0.036324210464954376,0.11706347018480301,0.05983686074614525,0.5150138139724731,0.1920715719461441,0.16385012865066528,0.12906445562839508,0.11947671324014664,0.01450956892222166,0.12476155906915665,0.006354151759296656,0.5774576663970947,0.4225423336029053,0.1192341148853302,0.0933016911149025,0.1591421663761139,-0.0016531101427972317,0.04952613264322281,0.0022037182934582233,0.5782452821731567,0.621995747089386,0.001511074136942625,0.0023755740839987993,0.02182387188076973,1.210525393486023,10.214313507080078,0.021114232823199117,20130101,USA
2013-04-01,0.8148610591888428,5917,0.0918642058968544,0.18410883843898773,0.4747205972671509,0.08332649618387222,0.16597984731197357,0.5151588916778564,0.17861002683639526,0.07319608330726624,0.037308141589164734,0.11619705706834793,0.061994150280952454,0.50811368227005,0.19423319399356842,0.1651155650615692,0.1325375884771347,0.13860651850700378,0.015934262424707413,0.12495490908622742,0.00631408765912056,0.5714478492736816,0.42855218052864075,0.12442012131214142,0.09386993199586868,0.1162903904914856,0.010035467334091663,0.06922450661659241,0.0007352833636105061,0.5854243040084839,0.6273936629295349,0.0011326366802677512,0.002035712357610464,0.020847877487540245,1.2957727909088135,9.526994705200195,0.01936255344942749,20130401,USA
2013-07-01,0.8194882273674011,5874,0.10347698628902435,0.18332388997077942,0.47277548909187317,0.07971446961164474,0.1607091873884201,0.5186020135879517,0.18483848869800568,0.06793981790542603,0.03680627793073654,0.1147615909576416,0.05951286479830742,0.5044611692428589,0.1959589719772339,0.16627757251262665,0.13330231606960297,0.09859045594930649,0.01262931153178215,0.12637323141098022,0.006272986996918917,0.6023462414741516,0.3976537585258484,0.1389709711074829,0.11077781021595001,0.09409616142511368,0.013305703178048134,0.039665061980485916,0.001651189522817731,0.6015331149101257,0.6231235265731812,0.0007027483661659062,0.0016643088310956955,0.01969553530216217,1.3076469898223877,9.42939281463623,0.01861394732987289,20130701,USA
2013-10-01,0.8265162706375122,5815,0.10477422922849655,0.1851332187652588,0.47601237893104553,0.07795766741037369,0.15612250566482544,0.5251728296279907,0.18802733719348907,0.060950640588998795,0.03393552824854851,0.1176031082868576,0.05679713934659958,0.4982535243034363,0.19597752392292023,0.1682983636856079,0.13747060298919678,0.11551029235124588,0.013822417706251144,0.12694597244262695,0.006389325018972158,0.6056155562400818,0.3943844437599182,0.14465419948101044,0.10813608020544052,0.04272514209151268,0.01086075883358717,0.059547059237957,0.0009738616063259542,0.6331028938293457,0.6289332509040833,0.0009126498480327427,0.0016751125222072005,0.018562812358140945,1.4235082864761353,8.62562370300293,0.017847376921682315,20131001,USA
2014-01-01,0.8395984768867493,5743,0.11000107228755951,0.1854737401008606,0.4693673849105835,0.07545366138219833,0.15970414876937866,0.521605908870697,0.18800660967826843,0.062661312520504,0.034806106239557266,0.1178586408495903,0.05798935145139694,0.498081237077713,0.20096829533576965,0.16409441828727722,0.13685603439807892,0.10834433883428574,0.013145431876182556,0.12940716743469238,0.006147347390651703,0.5803751349449158,0.41962486505508423,0.13310320675373077,0.09570375084877014,0.14349935948848724,0.015610787086188793,0.022860679775476456,0.0010080387583002448,0.5882141590118408,0.6282876133918762,0.0010034358128905296,0.0014814019668847322,0.01779293455183506,1.4322586059570312,8.45372486114502,0.0172600723979461,20140101,USA
2014-04-01,0.8457414507865906,5694,0.11136520653963089,0.18585552275180817,0.4703315794467926,0.07681448757648468,0.15563319623470306,0.5152662396430969,0.19347283244132996,0.06243780255317688,0.034379832446575165,0.11929205060005188,0.058248791843652725,0.4917314350605011,0.2035903036594391,0.1641719937324524,0.14050625264644623,0.10147885978221893,0.012790095061063766,0.13089604675769806,0.006054785568267107,0.5840290784835815,0.41597089171409607,0.13649941980838776,0.1005517840385437,0.12059527635574341,0.0033481065183877945,0.031247809529304504,0.0008837545174174011,0.6068738698959351,0.6264808773994446,0.0008790183928795159,0.0013945336686447263,0.017136644572019577,1.3756319284439087,8.68636417388916,0.01682380806782284,20140401,USA
2014-07-01,0.8450214266777039,5637,0.10917182266712189,0.18969079852104187,0.4704744219779968,0.07779929786920547,0.15286366641521454,0.5124343037605286,0.19596870243549347,0.06028779596090317,0.036242030560970306,0.1200159415602684,0.058406416326761246,0.4908450245857239,0.20452165603637695,0.1646699756383896,0.1399633288383484,0.10003820061683655,0.012381707318127155,0.13214635848999023,0.006188140716403723,0.5879653096199036,0.41203469038009644,0.14017952978610992,0.10904152691364288,0.10565871000289917,0.012481297366321087,0.03262586519122124,0.0011403419775888324,0.598872721195221,0.6294589638710022,0.0009249017457477748,0.0012469480279833078,0.016309652477502823,1.3718525171279907,8.594362258911133,0.01607618892715415,20140701,USA
2014-10-01,0.837321400642395,5573,0.1134980171918869,0.19053710997104645,0.4714314937591553,0.0778956338763237,0.14663775265216827,0.514259934425354,0.19722099602222443,0.057916488498449326,0.03741820156574249,0.1199546828866005,0.05658292770385742,0.4866902828216553,0.2061014473438263,0.16548775136470795,0.14172051846981049,0.09894289076328278,0.012263942509889603,0.13293112814426422,0.006127350963652134,0.6076779961585999,0.39232197403907776,0.15386977791786194,0.11239106208086014,0.05064782500267029,0.012987202033400536,0.009652463719248772,0.0003700049710460007,0.660081684589386,0.6286121606826782,0.0010145774576812983,0.0013333045644685626,0.015817483887076378,1.4162037372589111,8.326565742492676,0.016132669941078294,20141001,USA
2015-01-01,0.8567436933517456,5502,0.11713054776191711,0.19018518924713135,0.4628925621509552,0.07926331460475922,0.15052837133407593,0.5104370713233948,0.2020856887102127,0.05926893278956413,0.03945585712790489,0.11588021367788315,0.05643022060394287,0.4799942970275879,0.21064522862434387,0.16391059756278992,0.14544989168643951,0.11605733633041382,0.013703888282179832,0.12757651507854462,0.005877431482076645,0.5712242722511292,0.4287756681442261,0.1349477618932724,0.09441771358251572,0.13660572469234467,0.0036162303294986486,0.016940860077738762,0.0006151525885798037,0.6128565669059753,0.6785448789596558,0.0010451888665556908,0.001305388635955751,0.014805302023887634,1.3488093614578247,8.679559707641602,0.015173630079126962,20150101,USA
2015-04-01,0.8416099548339844,5441,0.10885237157344818,0.19183732569217682,0.4745783805847168,0.07533027231693268,0.14940164983272552,0.508202850818634,0.20687349140644073,0.05993501469492912,0.035483065992593765,0.11770568788051605,0.05520099401473999,0.4760921895503998,0.21209365129470825,0.16423092782497406,0.1475832462310791,0.12321459501981735,0.014665601775050163,0.12957122921943665,0.00605203490704298,0.5795937776565552,0.4204062223434448,0.14196465909481049,0.10099678486585617,0.1050349548459053,0.0027616966981440783,0.0542842335999012,0.0012742193648591638,0.5936834812164307,0.6835691928863525,0.0009936377173289657,0.0011549004120752215,0.014950498938560486,1.4098623991012573,8.148581504821777,0.014816393192710556,20150401,USA
2015-07-01,0.831565797328949,5381,0.10329583287239075,0.19369307160377502,0.48000818490982056,0.07211654633283615,0.15088634192943573,0.5140506029129028,0.20357123017311096,0.05761006474494934,0.03555520996451378,0.11549721658229828,0.056657902896404266,0.4763120412826538,0.21117378771305084,0.16475965082645416,0.14775453507900238,0.11879631131887436,0.01444422360509634,0.13080602884292603,0.006075918674468994,0.5925893187522888,0.4074106812477112,0.145512655377388,0.10987067967653275,0.09647960215806961,0.009982126764953136,0.008512544445693493,0.0008570568170398474,0.6287853121757507,0.6861798167228699,0.0010062720393761992,0.0011104949517175555,0.014402986504137516,1.2612779140472412,8.859554290771484,0.015596428745123136,20150701,USA
2015-10-01,0.8449951410293579,5309,0.10017172992229462,0.19523082673549652,0.49234339594841003,0.06689277291297913,0.1453612595796585,0.5245502591133118,0.20526808500289917,0.05147162452340126,0.031696077436208725,0.11652752012014389,0.05391843616962433,0.4703480005264282,0.20947493612766266,0.17314566671848297,0.14703141152858734,0.09908626973628998,0.013161739334464073,0.1321600377559662,0.006086056120693684,0.6040277481079102,0.39597225189208984,0.1453939527273178,0.11236756294965744,0.05972825735807419,0.006181514356285334,0.04055311158299446,0.0004206678131595254,0.6353549361228943,0.68924880027771,0.0013957532355561852,0.0014536320231854916,0.014653327874839306,1.3031483888626099,8.503867149353027,0.015987771172205723,20151001,USA
2016-01-01,0.8543835878372192,5260,0.10183344781398773,0.19216696918010712,0.48758596181869507,0.06932330876588821,0.14909033477306366,0.526064395904541,0.20104965567588806,0.05355723574757576,0.035561077296733856,0.11449940502643585,0.052522458136081696,0.4702794849872589,0.21618391573429108,0.16842083632946014,0.14511576294898987,0.10075695812702179,0.013356885872781277,0.13195180892944336,0.006187153048813343,0.6130409836769104,0.386959046125412,0.14256978034973145,0.11241025477647781,0.11726254224777222,0.006238237489014864,0.002338057616725564,0.00018568619270808995,0.6189954280853271,0.6809204816818237,0.001553913694806397,0.001315454370342195,0.014309408143162727,1.1388397216796875,9.721611976623535,0.016966144531308444,20160101,USA
2016-04-01,0.855634868144989,5210,0.09796842932701111,0.1916559636592865,0.4907589852809906,0.06983676552772522,0.14977985620498657,0.519762396812439,0.20205232501029968,0.05250631272792816,0.036479245871305466,0.11820422112941742,0.05462595820426941,0.4690006375312805,0.21395283937454224,0.1701093167066574,0.14693722128868103,0.11062810570001602,0.014216695912182331,0.13259665668010712,0.006149777676910162,0.6018791198730469,0.3981209695339203,0.14029040932655334,0.10815753787755966,0.1358977109193802,-0.00037312900531105697,0.005327605176717043,0.00026656550471670926,0.6104332804679871,0.6789379715919495,0.0014284467324614525,0.001275232876650989,0.014207805506885052,1.1322768926620483,9.749200820922852,0.017815028971684792,20160401,USA
2016-07-01,0.8533550500869751,5141,0.09982339292764664,0.19353368878364563,0.4898698329925537,0.06809524446725845,0.14867784082889557,0.5219053626060486,0.20531512796878815,0.052007079124450684,0.033623822033405304,0.117082379758358,0.054391391575336456,0.46820998191833496,0.21310216188430786,0.17065398395061493,0.14803387224674225,0.11869482696056366,0.014918027445673943,0.1334623247385025,0.006381460931152105,0.6064567565917969,0.3935432434082031,0.13859087228775024,0.10882051289081573,0.1366422027349472,0.003505478845909238,0.02473125047981739,0.001511263195425272,0.5861983895301819,0.672020435333252,0.0013300873106345534,0.001225645188242197,0.0138976089656353,1.188513159751892,9.367976188659668,0.016985465551311765,20160701,USA
2016-10-01,0.8445385098457336,5083,0.09396515786647797,0.1976938098669052,0.49548351764678955,0.06669869273900986,0.14615878462791443,0.5315968990325928,0.20376473665237427,0.04807303845882416,0.03244553133845329,0.11824750155210495,0.05089268460869789,0.4674619734287262,0.2107955366373062,0.17392204701900482,0.14782042801380157,0.10643081367015839,0.013863295316696167,0.1337733119726181,0.006405857857316732,0.6309707164764404,0.3690292537212372,0.15369950234889984,0.12036769092082977,0.0905204638838768,0.002595695434138179,0.06269778311252594,0.0006436259136535227,0.5694752335548401,0.6769757866859436,0.0013693481450900435,0.001382074668072164,0.013579044491052628,1.516447901725769,7.495182514190674,0.017341322521404943,20161001,USA
2017-01-01,0.8461998105049133,5033,0.10329534858465195,0.19564121961593628,0.488829642534256,0.06911933422088623,0.14311446249485016,0.5366690158843994,0.2005813866853714,0.04987107589840889,0.032784558832645416,0.11729934811592102,0.04861755669116974,0.46979957818984985,0.21500948071479797,0.16873417794704437,0.1464567631483078,0.11274093389511108,0.014921425841748714,0.13455240428447723,0.006383261643350124,0.6190502047538757,0.38094979524612427,0.1419866532087326,0.10860876739025116,0.14339737594127655,0.0062544080428779125,0.026479599997401237,0.000895616365596652,0.5723775625228882,0.666388213634491,0.0014198365388438106,0.0013875619042664766,0.01356692984700203,1.5129188299179077,7.58347749710083,0.01664611218083419,20170101,USA
2017-04-01,0.8397060036659241,4982,0.09857035428285599,0.1944950371980667,0.4921589195728302,0.07105325907468796,0.14372242987155914,0.5323847532272339,0.2002526819705963,0.05015555024147034,0.03205902874469757,0.12083588540554047,0.05070943757891655,0.4662991464138031,0.21453984081745148,0.1692584902048111,0.14990252256393433,0.1191302239894867,0.016054712235927582,0.13586637377738953,0.0064614564180374146,0.6227456331253052,0.3772544264793396,0.14420129358768463,0.10796281695365906,0.13677553832530975,0.005135688930749893,0.017341362312436104,0.001328775193542242,0.587254524230957,0.6653391122817993,0.0013382317265495658,0.0012883332092314959,0.013496779836714268,1.5260204076766968,7.476818084716797,0.016134733520300547,20170401,USA
2017-07-01,0.8446710109710693,4942,0.10089273750782013,0.19369690120220184,0.49247828125953674,0.07110448181629181,0.14182759821414948,0.5331937670707703,0.19789956510066986,0.049941133707761765,0.03181317448616028,0.12180043011903763,0.05190744251012802,0.4652878940105438,0.21402032673358917,0.17074573040008545,0.14994606375694275,0.11832374334335327,0.01660783216357231,0.13577578961849213,0.006584448274224997,0.6362951993942261,0.3637048006057739,0.1465531438589096,0.1113906130194664,0.11743800342082977,0.003935086075216532,0.018942078575491905,0.001451851218007505,0.6002892255783081,0.6634880900382996,0.001547057181596756,0.0012972125550732017,0.013572338037192822,1.5801798105239868,7.282242298126221,0.01646588721355155,20170701,USA
2017-10-01,0.8469451665878296,4889,0.09856892377138138,0.19428879022598267,0.4986037313938141,0.06772072613239288,0.1408178210258484,0.538457989692688,0.1990424543619156,0.048288650810718536,0.030103225260972977,0.12160331010818481,0.04951762408018112,0.4606064558029175,0.21326643228530884,0.17346297204494476,0.1526641547679901,0.02907666750252247,0.008715188130736351,0.13336484134197235,0.00663007004186511,0.6515193581581116,0.3484806418418884,0.15622356534004211,0.11597488075494766,0.08213581144809723,0.009520447812974453,0.020386504009366035,0.0008248020312748849,0.614933967590332,0.6647712588310242,0.0014752437127754092,0.0014597716508433223,0.013385546393692493,1.71405827999115,6.90285062789917,0.015605006647046645,20171001,USA
2018-01-01,0.8330537676811218,4852,0.10022183507680893,0.18914730846881866,0.4929613471031189,0.06922409683465958,0.14844541251659393,0.5405539274215698,0.19641603529453278,0.04951833188533783,0.03343154489994049,0.11865486204624176,0.049014151096343994,0.4626164138317108,0.21730022132396698,0.1671207696199417,0.15296262502670288,0.14080387353897095,0.019271530210971832,0.13069342076778412,0.006585677620023489,0.6349231004714966,0.3650769293308258,0.14758247137069702,0.10125938057899475,0.12765485048294067,0.008462337777018547,0.03476780652999878,0.001047588186338544,0.5792255401611328,0.6683745384216309,0.0012779291719198227,0.0013378281146287918,0.01313953846693039,1.6721744537353516,7.163136959075928,0.015534399621487695,20180101,USA
2018-04-01,0.8245922327041626,4806,0.09314988553524017,0.19122323393821716,0.4968997836112976,0.0705684944987297,0.14815859496593475,0.5375731587409973,0.1939871907234192,0.052142202854156494,0.033559586852788925,0.12103009968996048,0.04979792609810829,0.4611351490020752,0.2181532382965088,0.16695526242256165,0.15375635027885437,0.14272001385688782,0.02048201858997345,0.1314917951822281,0.006698412820696831,0.6503399610519409,0.3496600389480591,0.1501186043024063,0.10423927754163742,0.1214086189866066,0.007613449823111296,0.024721376597881317,0.0003704135597217828,0.5915282368659973,0.6713137030601501,0.0012585162185132504,0.0012884922325611115,0.013029523193836212,1.6320257186889648,7.244270324707031,0.014807699695324045,20180401,USA
2018-07-01,0.8135694265365601,4746,0.09370490163564682,0.19052265584468842,0.48898231983184814,0.07276664674282074,0.1540234535932541,0.5381724238395691,0.18632318079471588,0.053430940955877304,0.035537704825401306,0.12206759303808212,0.05269159376621246,0.44843921065330505,0.22006091475486755,0.17488744854927063,0.15661242604255676,0.14716264605522156,0.021641133353114128,0.1303279548883438,0.006786322686821222,0.6641762256622314,0.33582377433776855,0.15862011909484863,0.10692213475704193,0.11483842134475708,0.006077752914279699,0.02452234737575054,0.0009890398941934109,0.5880301594734192,0.666139543056488,0.001217289362102747,0.0011981100542470813,0.012331129051744938,1.6445139646530151,7.290178298950195,0.013794691737730243,20180701,USA
2018-10-01,0.8185981512069702,4687,0.08360522240400314,0.19323940575122833,0.493245929479599,0.07082138955593109,0.15908807516098022,0.547372579574585,0.18288922309875488,0.05377798154950142,0.03246832638978958,0.12224110215902328,0.049619682133197784,0.44090238213539124,0.22348374128341675,0.17579694092273712,0.1598169356584549,0.14013642072677612,0.021970432251691818,0.1300359070301056,0.006823883391916752,0.6912218928337097,0.3087781071662903,0.16718381643295288,0.1153920441865921,0.04701727628707886,0.0038431601133197546,0.008390898816287518,0.0010819431627169251,0.6570908427238464,0.6602900624275208,0.001484747277572751,0.0013913095463067293,0.012937648221850395,1.3467798233032227,8.759319305419922,0.015501531354295781,20181001,USA
2019-01-01,0.8186588883399963,4652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190101,USA
